HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_DFA_alpha1_ExpRange,HRV_DFA_alpha1_ExpMean,HRV_DFA_alpha1_DimRange,HRV_DFA_alpha1_DimMean,HRV_DFA_alpha2,HRV_DFA_alpha2_ExpRange,HRV_DFA_alpha2_ExpMean,HRV_DFA_alpha2_DimRange,HRV_DFA_alpha2_DimMean,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSE,HRV_CMSE,HRV_RCMSE,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,Participant,Database,Recording_Length
683.8628571428571,30.41444648531698,,,,,,,23.17152433979873,23.219165056876523,0.04447448222643196,0.033883291215154064,680.0,23.7216,0.03488470588235294,32.0,2.2857142857142856,32.57142857142858,8.333333333333334,117.1875,,,0.053989500659082965,0.027906010110691774,0.010341897611125242,1.9346907868566166,0.5853319342639165,0.30254547043919766,-3.5789131971997183,16.418429065207118,37.87588878559705,0.43347970415021664,1953.6389546787066,2.306913081341089,3.997814416284823,349.5055332276563,0.5942857142857143,0.5766871165644172,0.9042553191489362,0.05660377358490566,47.3751600512164,47.627641987458844,47.090671494428754,46.62576687116564,0.4764514471656105,0.5235485528343895,11.342283669699441,11.889666179069579,0.346921317047087,0.6530786829529127,22.308908688636418,30.608749474962213,0.3674391776550447,0.632560822344955,17.69653646510876,23.219169949318932,1.1352446320446774,1.6216172272782834,1.3019572012352107,1.925494188189119,0.07727603015760134,0.5568540828834846,1.0999092188957524,0.42939568123189,2.726635424237835,0.5434297379477544,0.9602621695966853,1.6538896750049341,4.5733941899693695,1.1631023395189455,0.0,1.4313405327663538,1.5519017899588095,1.2938087594202226,1.8462646465210513,2.0441359116024507,0.8941453334198795,GUDB_00,GUDB (hand_bike),1.9967333333333335
610.6871794871795,36.68421371405054,,,,,,,38.583154275077526,38.681191848912974,0.06007038455409506,0.06317989892546537,608.0,35.5824,0.05852368421052632,44.0,4.102564102564102,25.64102564102564,9.285714285714286,210.9375,,,0.05140441332761921,0.015883618361679473,0.0007353274729467416,3.23631632019292,0.755687663189528,0.23350241089674467,-4.142466992589569,27.351733060744174,44.03476490537168,0.6211395273602928,3783.8194393652016,1.609944233061099,4.284900514023921,283.57406325441764,0.4717948717948718,0.44252873563218387,0.6103896103896104,0.09302325581395349,49.01960784313726,48.84358838597185,49.21078605768721,60.3448275862069,0.6340166204986151,0.365983379501385,21.779869014769535,16.54762321896686,0.3998783323380851,0.6001216676619151,27.84579478392973,34.11264037160748,0.4650673937931591,0.534932606206841,24.99750969045963,26.80947656444933,1.1705886928916713,23.750040343671582,11.729179696753349,9.517105287299243,0.5978216796467415,0.6064110493904832,2.0512241244843117,1.2109607249384298,3.360468894207233,-0.1732679927324198,0.9127616673796917,1.5535858345082072,4.908093695486872,0.9307315075378545,0.0,1.4980841462760859,1.3853400904044177,1.0072343462269462,1.859111578541005,2.1637070535267955,0.6632031555576583,GUDB_01,GUDB (hand_bike),1.9936666666666667
721.6626506024096,43.72733064175012,,,,,,,26.103755680094398,26.169384006424067,0.060592481272584396,0.03617168722574769,716.0,41.5128,0.05797877094972067,52.0,6.626506024096386,36.144578313253014,10.375,171.875,,,0.04229407992597586,0.003006385499228199,0.004925304618486105,14.06808273151717,0.8420792730342467,0.05985742969421908,-5.8070167526175975,18.504548890417237,58.69164790980119,0.3152841937383577,3411.9658714557904,3.1717416218773775,4.239974788403186,744.6189701283553,0.608433734939759,0.5882352941176471,0.8666666666666667,0.11904761904761904,47.85801713586292,47.82429705301716,47.89282303582373,53.59477124183007,0.5098904226554718,0.4901095773445283,13.220457170797008,12.96148139681572,0.4324636770676972,0.5675363229323027,38.59678421401155,44.21535686506555,0.4394710559561822,0.560528944043818,28.848676221517074,32.58065210140137,1.5682289100256597,1.2903909030601461,1.8923892916262592,2.152558503899172,0.19498072834054164,1.0801153572609685,1.309379325567743,1.330452634702965,3.096597348274962,1.8468603408630657,0.8861190960221124,1.2443240998495033,5.170187810995741,0.962601656323205,0.0,1.0764029244064053,1.7796416056500473,1.2911288055181225,1.8248622775116325,2.337356279714477,0.7997030708689435,GUDB_03,GUDB (hand_bike),1.9982
627.4947368421052,47.16825084202846,,,,,,,17.44045045775229,17.453252078205075,0.07516915771979978,0.027793779666618598,616.0,23.7216,0.03850909090909091,36.0,2.1052631578947367,15.263157894736842,7.037037037037037,109.375,,,0.008380076925172335,0.0017160896562861273,0.0007740212681900322,4.883239575785373,0.7709229169800703,0.15787120517348005,-6.3677070320282185,12.341312898257012,64.01101728879573,0.19279982448298308,2481.7953434240385,5.1867267134792545,4.101736075325052,1328.0306133151169,0.6368421052631579,0.6114649681528662,0.8854166666666666,0.1568627450980392,45.54973821989529,46.02661412361693,45.03762328162789,49.681528662420384,0.40272752574450316,0.5972724742554969,7.846940045973741,9.556105322576254,0.4290393126220931,0.5709606873779068,41.927915681305755,48.367966888921636,0.42809281460406,0.5719071853959401,30.162266007909547,34.86243945784625,1.4516504524853255,34.720055417139704,18.50262590413476,14.452383718637977,1.4516956722332317,1.073457662908855,0.8418936702426543,0.8191842017292362,2.6101546302329237,0.7351364030273851,0.7692639429309955,0.8789100514405902,4.873568549268312,0.6245775414673554,0.0,1.1353651456625546,1.4591018887746563,0.7891382578740105,1.6502135482855356,1.669688341420866,0.7171442155260898,GUDB_04,GUDB (hand_bike),1.9923333333333335
641.6129032258065,57.33750854947269,,,,,,,22.49900898718442,22.5600543373432,0.08936464379254164,0.03506632873819593,638.0,68.19959999999999,0.10689592476489027,96.0,4.301075268817205,26.881720430107524,12.4,78.125,,,0.04759843945568937,0.009864354670666658,0.00016606563673827893,4.825296843515922,0.825947965157755,0.17117039468103132,-4.618827557697291,15.952367405872359,79.61511999959518,0.2003685657442138,3989.9786353567347,4.990802805249294,4.307940680192018,1589.3734569369553,0.46236559139784944,0.4181818181818182,0.6231884057971014,0.1276595744680851,50.068212824010914,50.05399002821007,50.08130914530531,57.57575757575758,0.5858534085084571,0.4141465914915429,12.210116974121874,10.266026706950752,0.44924967598456844,0.5507503240154313,53.36290209831575,59.08441429171917,0.4545223045123716,0.5454776954876284,38.70843756131323,42.4049485116026,1.5112364261891111,20.976557889396346,11.421071414892145,8.762974928184779,0.6396529093703638,1.1200346820971707,2.031660893695927,1.2925075179320173,2.852996763665809,-0.2565228558612181,0.8041784469203712,1.0643232151894775,5.540564070437487,0.7072643117030597,0.0,1.2002854550854711,1.819670020169563,1.21900460953636,1.7817385182381411,2.396243470468758,0.5269304545398086,GUDB_05,GUDB (hand_bike),1.9996666666666667
622.7434554973822,51.29001284334385,,,,,,,15.899685531481433,15.917022373084905,0.08236138395445483,0.025531678239448425,608.0,35.5824,0.05852368421052632,56.0,2.094240837696335,6.806282722513089,7.958333333333333,54.6875,,,0.010552768611144797,0.0011489083323323304,0.00017155342187723726,9.185039671287134,0.8887866474769474,0.0967645953947631,-6.76894306368776,11.25503445630633,70.78213796867341,0.1590095295127643,2502.7667575127166,6.288931255027241,4.105390487878003,1780.5759990753625,0.5078534031413613,0.445859872611465,0.7428571428571429,0.1590909090909091,45.35398230088495,45.66673478864167,45.05778743742571,59.23566878980891,0.5246502331778815,0.4753497668221186,8.16496580927726,7.771879849953703,0.43205702381901445,0.5679429761809857,46.52583875230961,53.342828794603705,0.43434732838369416,0.5656526716163057,33.40149950430804,38.117315620414026,1.5356088439933133,20.653000825033764,11.063387292178081,7.821384158947749,0.9065810039637053,1.3614699346191388,0.26892685941790995,1.4972876512727817,0.3772741283209209,0.9995650321635605,0.558117143564755,0.5478981083809824,5.079454465634185,0.46438590213825215,0.0,1.0454197595120633,1.152570049953359,0.8516676173280419,1.6734564690097076,1.642885864805023,0.5157412291333232,GUDB_06,GUDB (hand_bike),1.9927333333333332
778.5359477124183,52.87274023338228,,,,,,,24.606374869340797,24.68766200515119,0.06791303649977744,0.03160595851950319,788.0,41.5128,0.05268121827411167,52.0,5.228758169934641,36.60130718954248,9.0,250.0,,,0.023167190236683483,0.006159327100443868,0.00035146912705578715,3.761318380868903,0.7806186671269897,0.20753857772248965,-5.089787744344428,17.456813215483884,72.80250647786615,0.23978313467533166,3992.6493406785144,4.170435094836876,4.308231279385867,1214.4725120295277,0.5294117647058824,0.5035971223021583,0.8,0.06666666666666667,50.13623978201635,50.13143752716004,50.14084458656176,42.44604316546763,0.4381084840055634,0.5618915159944369,11.554649876774045,13.085556468086109,0.5147067865332385,0.4852932134667614,52.23075202889567,50.7164025928077,0.510542126283594,0.48945787371640626,37.82566186650819,37.03636915273432,1.3579833979075857,21.27153756751383,11.785448650120717,8.930473857327886,1.141645770758655,1.2467129388844245,1.281419951396872,1.077184873011524,1.5671410891149558,1.7590603976611483,0.9219916902067511,1.401798547655856,5.180833658275926,0.896993469152367,0.0,0.9767026529213099,1.822291667749408,1.193708135777427,1.6349659545547917,2.0651419662180275,0.7589425194972709,GUDB_07,GUDB (hand_bike),1.9889333333333332
680.2742857142857,64.37903359914061,,,,,,,25.16885504681959,25.211899790320054,0.09463687655273173,0.03699809852490952,672.0,71.1648,0.1059,94.0,4.571428571428571,33.714285714285715,13.461538461538462,62.5,,,0.01070955259025743,0.0030305509189002423,0.00031767886781204423,3.533863273329796,0.7618237573376044,0.2155781642960321,-5.799010854569148,17.827505308331006,87.33909776728899,0.20411826735182878,4891.579861808496,4.899120558751111,4.396419258339552,1711.539077817995,0.41714285714285715,0.39375000000000004,0.6507936507936508,0.0975609756097561,46.82634730538923,47.333643490399815,46.23562296898015,50.0,0.42313833647844373,0.5768616635215561,11.610240646139582,13.556134630755466,0.47489309455580514,0.5251069054441949,60.18754490830223,63.28963135234055,0.47281835120223686,0.5271816487977631,43.343616888477186,45.76759892567195,1.5589490282445053,21.399964845461145,11.87502581096455,8.678893393036418,1.0888665438597371,0.9099985444149812,0.5611005662843616,0.618449128917394,2.1045454627921805,1.0702733478351676,0.8282444405835814,0.9127256657096589,5.527265419006922,0.755045765273052,0.0,1.226305518367997,1.6349946557994208,1.1699250689472092,1.803843527348969,1.7666424900444622,0.5109401905256454,GUDB_08,GUDB (hand_bike),1.9882
609.5918367346939,18.357049500197327,,,,,,,15.868691962962309,15.90569618181752,0.030113673435208203,0.02603166743170918,608.0,17.7912,0.02926184210526316,20.0,2.5510204081632653,12.244897959183673,5.0256410256410255,39.0625,,,0.038045523372634726,0.013597415425389885,0.004249951111059129,2.797996691459019,0.6806862811087453,0.24327629949905355,-4.297875546551191,11.247025629656145,23.211225373653807,0.4845511362972772,820.135528314933,2.063765669071694,3.620855735925721,191.61012025293016,0.5816326530612245,0.5443786982248521,0.75,0.15384615384615385,48.38709677419353,48.38297717403947,48.390955281632166,46.15384615384615,0.39850114043662416,0.6014988595633757,7.101618807759372,8.724890333993098,0.5119634206367709,0.48803657936322903,16.60800758488899,16.215272659034138,0.4903806306241875,0.5096193693758126,12.772214092130852,13.0203452094602,1.0578804350504611,0.750704496586059,1.3800180272357259,1.464823654501342,0.7723715888332097,1.1346273221225853,0.2826096746270321,1.2896715396520069,0.4609765014184286,1.011625764070703,0.5920390469976775,1.7227665977411035,3.966776782451217,1.084943695480154,0.0,1.5693293844794025,1.7921127198160283,1.3515582358900267,1.859610136759612,2.8672996931582198,0.699310087724866,GUDB_09,GUDB (hand_bike),1.9992666666666667
706.9822485207101,39.34954367932624,,,,,,,17.430132638896463,17.47284340425444,0.05565846067798907,0.024654271978352044,704.0,29.651999999999997,0.04211931818181818,40.0,1.183431952662722,16.56804733727811,8.45,132.8125,,,0.02585177002387573,0.0024327138783909056,0.00023316549074057984,10.626720328070446,0.9065182640969988,0.08530555393487055,-6.018747822428763,12.355166057758955,53.81211174449532,0.2295982383375397,2088.7116780847796,4.3554341150033915,4.026848604868509,937.5004291693983,0.5384615384615384,0.5,0.7066666666666667,0.15789473684210525,47.87234042553192,48.02453300791284,47.711792284410116,51.33333333333333,0.47962382445141055,0.5203761755485897,8.561157233321477,8.917452443598023,0.4312215530572673,0.5687784469427328,35.337047888017736,40.58369644280809,0.4336478028767978,0.566352197123202,25.709923829269812,29.381604577063403,1.592598957004859,20.221154314810995,11.320397571943625,8.330157234135648,0.8989838293355842,1.189744869971958,1.3666988990482873,1.780012244802084,1.1003754084983353,1.0314787005567503,0.7823033171541902,1.3592656887319712,4.987520817531295,0.8090483902684288,0.0,1.082597459584804,1.7554428140530645,1.2202507533365055,1.7525768289851928,1.9415887339401865,0.7444671622295688,GUDB_10,GUDB (hand_bike),1.9935333333333332
