100000,-0.050811767578125
100001,-0.050201416015625
100002,-0.0506591796875
100003,-0.050506591796875
100004,-0.05035400390625
100005,-0.049896240234375
100006,-0.04913330078125
100007,-0.04852294921875
100008,-0.0482177734375
100009,-0.0482177734375
100010,-0.04791259765625
100011,-0.048370361328125
100012,-0.048370361328125
100013,-0.048980712890625
100014,-0.049591064453125
100015,-0.050048828125
100016,-0.05035400390625
100017,-0.050506591796875
100018,-0.0506591796875
100019,-0.050506591796875
100020,-0.050201416015625
100021,-0.0506591796875
100022,-0.050506591796875
100023,-0.05096435546875
100024,-0.052032470703125
100025,-0.052490234375
100026,-0.052947998046875
100027,-0.05279541015625
100028,-0.053253173828125
100029,-0.0531005859375
100030,-0.053253173828125
100031,-0.05279541015625
100032,-0.053253173828125
100033,-0.0537109375
100034,-0.054473876953125
100035,-0.055084228515625
100036,-0.0555419921875
100037,-0.055389404296875
100038,-0.05523681640625
100039,-0.055694580078125
100040,-0.055389404296875
100041,-0.055694580078125
100042,-0.055694580078125
100043,-0.055694580078125
100044,-0.055389404296875
100045,-0.05584716796875
100046,-0.0567626953125
100047,-0.05767822265625
100048,-0.05767822265625
100049,-0.057830810546875
100050,-0.0579833984375
100051,-0.057830810546875
100052,-0.0579833984375
100053,-0.05828857421875
100054,-0.058135986328125
100055,-0.058135986328125
100056,-0.0579833984375
100057,-0.05828857421875
100058,-0.05767822265625
100059,-0.0579833984375
100060,-0.057830810546875
100061,-0.058135986328125
100062,-0.0579833984375
100063,-0.05767822265625
100064,-0.0579833984375
100065,-0.0579833984375
100066,-0.0579833984375
100067,-0.056915283203125
100068,-0.056304931640625
100069,-0.05584716796875
100070,-0.0555419921875
100071,-0.055389404296875
100072,-0.05523681640625
100073,-0.055389404296875
100074,-0.055694580078125
100075,-0.055694580078125
100076,-0.055389404296875
100077,-0.054779052734375
100078,-0.053863525390625
100079,-0.053558349609375
100080,-0.053253173828125
100081,-0.05279541015625
100082,-0.0531005859375
100083,-0.05279541015625
100084,-0.0531005859375
100085,-0.0531005859375
100086,-0.053253173828125
100087,-0.0531005859375
100088,-0.052947998046875
100089,-0.052490234375
100090,-0.0531005859375
100091,-0.0531005859375
100092,-0.05279541015625
100093,-0.0531005859375
100094,-0.05279541015625
100095,-0.0531005859375
100096,-0.0531005859375
100097,-0.0531005859375
100098,-0.053253173828125
100099,-0.053253173828125
100100,-0.053253173828125
100101,-0.052947998046875
100102,-0.052947998046875
100103,-0.052642822265625
100104,-0.05340576171875
100105,-0.052947998046875
100106,-0.0531005859375
100107,-0.053558349609375
100108,-0.05462646484375
100109,-0.054931640625
100110,-0.055084228515625
100111,-0.055389404296875
100112,-0.055389404296875
100113,-0.055389404296875
100114,-0.055999755859375
100115,-0.05615234375
100116,-0.056915283203125
100117,-0.057525634765625
100118,-0.057830810546875
100119,-0.0579833984375
100120,-0.0579833984375
100121,-0.057830810546875
100122,-0.057830810546875
100123,-0.058135986328125
100124,-0.058135986328125
100125,-0.0579833984375
100126,-0.057830810546875
100127,-0.057830810546875
100128,-0.05767822265625
100129,-0.05828857421875
100130,-0.0579833984375
100131,-0.057830810546875
100132,-0.057830810546875
100133,-0.05767822265625
100134,-0.0579833984375
100135,-0.058135986328125
100136,-0.057830810546875
100137,-0.05706787109375
100138,-0.056304931640625
100139,-0.05615234375
100140,-0.055694580078125
100141,-0.055694580078125
100142,-0.05584716796875
100143,-0.05523681640625
100144,-0.055389404296875
100145,-0.055694580078125
100146,-0.055389404296875
100147,-0.0555419921875
100148,-0.055694580078125
100149,-0.055389404296875
100150,-0.0555419921875
100151,-0.054779052734375
100152,-0.054168701171875
100153,-0.053863525390625
100154,-0.05340576171875
100155,-0.0531005859375
100156,-0.0531005859375
100157,-0.052947998046875
100158,-0.0531005859375
100159,-0.052337646484375
100160,-0.05157470703125
100161,-0.051116943359375
100162,-0.050506591796875
100163,-0.05096435546875
100164,-0.050506591796875
100165,-0.04974365234375
100166,-0.0494384765625
100167,-0.048828125
100168,-0.048370361328125
100169,-0.047454833984375
100170,-0.046844482421875
100171,-0.046234130859375
100172,-0.045928955078125
100173,-0.045013427734375
100174,-0.044403076171875
100175,-0.043487548828125
100176,-0.043487548828125
100177,-0.042877197265625
100178,-0.041961669921875
100179,-0.04119873046875
100180,-0.0408935546875
100181,-0.040130615234375
100182,-0.039215087890625
100183,-0.038299560546875
100184,-0.037078857421875
100185,-0.03631591796875
100186,-0.03631591796875
100187,-0.035247802734375
100188,-0.0341796875
100189,-0.034027099609375
100190,-0.0335693359375
100191,-0.032958984375
100192,-0.032196044921875
100193,-0.031280517578125
100194,-0.0311279296875
100195,-0.03082275390625
100196,-0.030975341796875
100197,-0.030364990234375
100198,-0.02960205078125
100199,-0.02838134765625
100200,-0.0274658203125
100201,-0.02655029296875
100202,-0.02593994140625
100203,-0.025482177734375
100204,-0.02471923828125
100205,-0.023651123046875
100206,-0.022735595703125
100207,-0.020904541015625
100208,-0.019989013671875
100209,-0.018768310546875
100210,-0.01739501953125
100211,-0.016326904296875
100212,-0.014801025390625
100213,-0.013885498046875
100214,-0.01251220703125
100215,-0.011138916015625
100216,-0.01007080078125
100217,-0.00823974609375
100218,-0.005950927734375
100219,-0.004425048828125
100220,-0.002899169921875
100221,-0.00152587890625
100222,-0.000152587890625
100223,0.0018310546875
100224,0.003662109375
100225,0.0054931640625
100226,0.006866455078125
100227,0.008087158203125
100228,0.00946044921875
100229,0.011138916015625
100230,0.013427734375
100231,0.015106201171875
100232,0.016632080078125
100233,0.018768310546875
100234,0.020751953125
100235,0.02288818359375
100236,0.0238037109375
100237,0.02532958984375
100238,0.026702880859375
100239,0.0286865234375
100240,0.030364990234375
100241,0.032501220703125
100242,0.033416748046875
100243,0.034942626953125
100244,0.036468505859375
100245,0.037841796875
100246,0.038604736328125
100247,0.040130615234375
100248,0.041046142578125
100249,0.042266845703125
100250,0.043487548828125
100251,0.0445556640625
100252,0.045623779296875
100253,0.047149658203125
100254,0.048370361328125
100255,0.04974365234375
100256,0.050506591796875
100257,0.051727294921875
100258,0.0518798828125
100259,0.052642822265625
100260,0.05340576171875
100261,0.05462646484375
100262,0.055389404296875
100263,0.05615234375
100264,0.056610107421875
100265,0.057525634765625
100266,0.05828857421875
100267,0.058746337890625
100268,0.0592041015625
100269,0.0592041015625
100270,0.0592041015625
100271,0.06011962890625
100272,0.060577392578125
100273,0.06134033203125
100274,0.06103515625
100275,0.06134033203125
100276,0.0616455078125
100277,0.062408447265625
100278,0.06317138671875
100279,0.063323974609375
100280,0.063629150390625
100281,0.064239501953125
100282,0.0640869140625
100283,0.06500244140625
100284,0.06561279296875
100285,0.06622314453125
100286,0.066375732421875
100287,0.066375732421875
100288,0.066680908203125
100289,0.066375732421875
100290,0.0665283203125
100291,0.067291259765625
100292,0.067901611328125
100293,0.068206787109375
100294,0.068817138671875
100295,0.06866455078125
100296,0.069122314453125
100297,0.068511962890625
100298,0.069122314453125
100299,0.069580078125
100300,0.07080078125
100301,0.070953369140625
100302,0.0714111328125
100303,0.07232666015625
100304,0.07293701171875
100305,0.07354736328125
100306,0.07354736328125
100307,0.07476806640625
100308,0.07537841796875
100309,0.07659912109375
100310,0.0775146484375
100311,0.0787353515625
100312,0.0799560546875
100313,0.08148193359375
100314,0.0823974609375
100315,0.083770751953125
100316,0.084686279296875
100317,0.0860595703125
100318,0.087127685546875
100319,0.08880615234375
100320,0.089569091796875
100321,0.091094970703125
100322,0.09246826171875
100323,0.093231201171875
100324,0.094451904296875
100325,0.095977783203125
100326,0.0970458984375
100327,0.09857177734375
100328,0.0994873046875
100329,0.10101318359375
100330,0.10223388671875
100331,0.10345458984375
100332,0.104522705078125
100333,0.10498046875
100334,0.1055908203125
100335,0.106201171875
100336,0.107269287109375
100337,0.108184814453125
100338,0.1092529296875
100339,0.109710693359375
100340,0.110321044921875
100341,0.11077880859375
100342,0.1104736328125
100343,0.110626220703125
100344,0.11077880859375
100345,0.110626220703125
100346,0.1104736328125
100347,0.110321044921875
100348,0.1104736328125
100349,0.110626220703125
100350,0.1104736328125
100351,0.109710693359375
100352,0.108795166015625
100353,0.107574462890625
100354,0.10650634765625
100355,0.10528564453125
100356,0.1043701171875
100357,0.103607177734375
100358,0.1031494140625
100359,0.1025390625
100360,0.101470947265625
100361,0.100555419921875
100362,0.0994873046875
100363,0.0982666015625
100364,0.09674072265625
100365,0.0958251953125
100366,0.094451904296875
100367,0.093231201171875
100368,0.092010498046875
100369,0.090484619140625
100370,0.0897216796875
100371,0.088043212890625
100372,0.086822509765625
100373,0.085906982421875
100374,0.0848388671875
100375,0.083465576171875
100376,0.08209228515625
100377,0.081634521484375
100378,0.081329345703125
100379,0.08026123046875
100380,0.079498291015625
100381,0.078582763671875
100382,0.077362060546875
100383,0.076141357421875
100384,0.07476806640625
100385,0.07354736328125
100386,0.07232666015625
100387,0.0714111328125
100388,0.070037841796875
100389,0.069732666015625
100390,0.069122314453125
100391,0.06805419921875
100392,0.067138671875
100393,0.066070556640625
100394,0.0653076171875
100395,0.063934326171875
100396,0.06256103515625
100397,0.061187744140625
100398,0.060577392578125
100399,0.058746337890625
100400,0.0579833984375
100401,0.0567626953125
100402,0.05523681640625
100403,0.053863525390625
100404,0.052947998046875
100405,0.051727294921875
100406,0.050506591796875
100407,0.048370361328125
100408,0.04669189453125
100409,0.04486083984375
100410,0.042877197265625
100411,0.041656494140625
100412,0.040740966796875
100413,0.03936767578125
100414,0.0384521484375
100415,0.0372314453125
100416,0.0360107421875
100417,0.034942626953125
100418,0.033721923828125
100419,0.032196044921875
100420,0.030975341796875
100421,0.029754638671875
100422,0.02899169921875
100423,0.027313232421875
100424,0.026092529296875
100425,0.025177001953125
100426,0.0238037109375
100427,0.022735595703125
100428,0.0213623046875
100429,0.019378662109375
100430,0.01739501953125
100431,0.015869140625
100432,0.014190673828125
100433,0.01220703125
100434,0.01007080078125
100435,0.00823974609375
100436,0.00701904296875
100437,0.0048828125
100438,0.002899169921875
100439,0.00030517578125
100440,-0.00213623046875
100441,-0.003662109375
100442,-0.0054931640625
100443,-0.00701904296875
100444,-0.007781982421875
100445,-0.009765625
100446,-0.011749267578125
100447,-0.013427734375
100448,-0.01495361328125
100449,-0.017242431640625
100450,-0.0189208984375
100451,-0.02105712890625
100452,-0.022735595703125
100453,-0.02410888671875
100454,-0.02471923828125
100455,-0.02655029296875
100456,-0.0274658203125
100457,-0.029144287109375
100458,-0.03143310546875
100459,-0.03326416015625
100460,-0.0347900390625
100461,-0.036163330078125
100462,-0.0372314453125
100463,-0.0390625
